,Id,Speed,RPM,Engine Load,Gear No._DBSCAN
6595,378740,51,1626,0,0.0
6596,378765,51,1626,0,0.0
6597,378738,50,1615,0,0.0
6598,378763,50,1615,0,0.0
6599,378762,50,1617,0,0.0
6600,378737,50,1617,0,0.0
6601,378761,48,1567,12,4.0
6602,378736,48,1567,12,4.0
6603,378760,48,1670,40,0.0
6604,378735,48,1670,40,0.0
6605,378795,56,1791,29,4.0
6606,378794,56,1735,0,0.0
6607,378793,52,1676,25,4.0
6608,378792,52,1810,52,4.0
6609,378791,54,1667,0,0.0
6610,378811,49,1579,2,4.0
6611,375630,46,1316,0,0.0
6612,375629,40,906,21,0.0
6613,375628,39,914,21,0.0
6614,375671,36,917,21,0.0
6615,375670,33,920,23,0.0
6616,375669,34,920,22,0.0
6617,375668,37,919,22,0.0
6618,375663,38,1208,31,4.0
6619,375734,39,1242,0,0.0
6620,375733,37,1214,24,4.0
6621,375732,32,905,21,0.0
6622,375731,34,1552,58,3.0
6623,375730,35,1597,0,0.0
6624,375754,43,1432,0,0.0
6625,375757,37,1671,60,3.0
6626,375753,40,1276,0,0.0
6627,375756,41,1816,41,3.0
6628,375755,43,1930,58,3.0
6629,375786,37,1183,60,4.0
6630,375785,35,1589,40,3.0
6631,375784,40,1829,48,3.0
6632,375783,44,1513,21,4.0
6633,375780,47,1522,48,4.0
6634,375810,48,1525,5,4.0
6635,375809,40,1296,0,0.0
6636,375808,42,1364,69,4.0
6637,375807,50,1602,29,4.0
6638,375806,53,1717,19,4.0
6639,378810,56,1810,34,4.0
6640,378809,55,1773,3,4.0
6641,378808,52,1647,0,0.0
6642,378807,48,1565,32,4.0
6643,378839,50,1602,39,4.0
6644,378838,47,1520,18,4.0
6645,375893,49,1577,49,4.0
6646,375892,51,1657,43,4.0
6647,375891,53,1709,5,4.0
6648,375888,51,1653,10,4.0
6649,375887,50,1596,1,4.0
6650,375886,49,1595,32,4.0
6651,375909,45,1445,32,4.0
6652,375908,43,1414,32,4.0
6653,375907,45,1499,32,4.0
6654,375939,48,1526,32,4.0
6655,375938,48,1545,32,4.0
6656,375937,49,1577,42,4.0
6657,375936,52,1658,42,4.0
6658,375935,54,1737,0,0.0
6659,375974,54,1712,39,4.0
6660,375973,55,1759,44,4.0
6661,375972,56,1823,20,4.0
6662,375971,55,1691,0,0.0
6663,375970,54,1320,51,5.0
6664,378837,54,1317,61,5.0
6665,376042,54,1317,61,5.0
6666,376041,57,1391,37,5.0
6667,378836,57,1391,37,5.0
6668,378835,58,1398,40,5.0
6669,376040,58,1398,40,5.0
6670,378892,59,1437,44,5.0
6671,378859,59,1437,44,5.0
6672,376039,59,1437,44,5.0
6673,378858,60,1482,43,5.0
6674,376038,60,1482,43,5.0
6675,378891,60,1482,43,5.0
6676,378857,60,1459,30,5.0
6677,378890,60,1459,30,5.0
6678,378856,61,1476,33,5.0
6679,378889,61,1476,33,5.0
6680,378888,59,1446,23,5.0
6681,378855,59,1446,23,5.0
6682,378903,59,1445,40,5.0
6683,378902,60,1470,36,5.0
6684,378901,61,1482,34,5.0
6685,376168,62,1492,29,5.0
6686,378900,62,1492,29,5.0
6687,378899,63,1524,28,5.0
6688,376167,63,1524,28,5.0
6689,376165,64,1553,27,5.0
6690,378925,64,1553,27,5.0
6691,378924,65,1580,17,5.0
6692,376156,65,1580,17,5.0
6693,378923,65,1560,3,5.0
6694,376155,65,1560,3,5.0
6695,376152,63,1535,0,0.0
6696,378922,63,1535,0,0.0
6697,376179,58,1406,0,0.0
6698,376178,54,1300,0,0.0
6699,376162,50,945,19,0.0
6700,376159,48,1549,5,4.0
6701,376187,50,1602,29,4.0
6702,376186,54,1739,56,4.0
6703,376184,58,1318,0,0.0
6704,376177,57,1380,6,5.0
6705,378921,60,1453,41,5.0
6706,378958,63,1529,27,5.0
6707,378957,63,1539,17,5.0
6708,378956,63,1539,37,5.0
6709,378955,58,1416,3,5.0
6710,378954,49,873,22,0.0
6711,376259,46,1499,37,4.0
6712,376256,39,1229,0,0.0
6713,376255,37,1193,36,4.0
6714,376254,40,1281,66,4.0
6715,376253,44,1404,58,4.0
6716,376252,44,1415,58,4.0
6717,378975,48,1513,21,4.0
6718,376287,48,1513,21,4.0
6719,376286,49,1202,82,5.0
6720,378974,49,1202,82,5.0
6721,378973,51,1262,17,5.0
6722,376285,51,1262,17,5.0
6723,376339,54,1337,87,5.0
6724,376333,61,1488,80,5.0
6725,376332,68,1643,72,5.0
6726,376331,71,1740,56,5.0
6727,376330,74,1812,57,5.0
6728,376329,77,1863,45,5.0
6729,376363,78,1887,32,5.0
6730,376362,78,1875,33,5.0
6731,376361,76,1845,17,5.0
6732,376360,75,1827,0,0.0
6733,376414,75,1822,7,5.0
6734,376413,75,1825,7,5.0
6735,376412,75,1815,0,0.0
6736,376411,74,0,0,0.0
6737,376406,74,1729,0,0.0
6738,376430,70,1743,0,0.0
6739,376424,69,1635,0,0.0
6740,376422,69,1635,0,0.0
6741,376421,62,1491,0,0.0
6742,376419,63,1540,39,5.0
6743,376479,64,1569,35,5.0
6744,376478,66,1605,35,5.0
6745,376477,67,1626,34,5.0
6746,376476,68,1646,34,5.0
6747,376475,69,1669,34,5.0
6748,376502,69,1676,34,5.0
6749,376501,65,1582,0,0.0
6750,376500,59,1419,0,0.0
6751,376497,54,1302,0,0.0
6752,376494,49,1181,0,0.0
6753,376569,47,1556,23,4.0
6754,378972,47,1556,23,4.0
6755,378971,48,1555,33,4.0
6756,376568,48,1555,33,4.0
6757,376567,51,1642,36,4.0
6758,378998,51,1642,36,4.0
6759,376565,54,1753,53,4.0
6760,378997,54,1753,53,4.0
6761,376555,56,1234,0,0.0
6762,378996,56,1234,0,0.0
6763,378995,57,1393,47,5.0
6764,378994,59,1426,44,5.0
6765,379037,61,1476,40,5.0
6766,379036,60,1457,2,5.0
6767,379035,59,1440,52,5.0
6768,379034,60,1465,41,5.0
6769,379033,62,1509,31,5.0
6770,379063,62,1514,1,5.0
6771,379062,60,1459,0,0.0
6772,379061,57,1404,11,5.0
6773,379060,57,1410,41,5.0
6774,379059,58,1400,12,5.0
6775,376658,57,1386,35,5.0
6776,376657,60,1454,53,5.0
6777,376653,62,1503,36,5.0
6778,376652,63,1529,35,5.0
6779,376651,60,1446,4,5.0
6780,376650,50,1023,0,0.0
6781,376679,40,906,21,0.0
6782,376670,27,916,22,0.0
6783,376713,25,918,22,0.0
6784,376712,25,919,22,0.0
6785,376711,24,919,22,0.0
6786,376710,23,918,22,0.0
6787,376705,25,1775,38,2.0
6788,376748,27,1906,31,2.0
6789,376747,28,2004,49,2.0
6790,376746,34,1554,61,3.0
6791,376745,40,1444,41,0.0
6792,376744,40,1203,0,0.0
6793,376789,36,1162,0,0.0
6794,376788,26,1302,0,0.0
6795,376787,29,1296,66,3.0
6796,376786,30,1238,0,0.0
6797,376783,18,921,23,0.0
6798,376823,23,921,40,0.0
6799,376822,29,921,31,0.0
6800,376821,29,921,25,0.0
6801,376820,34,1514,28,3.0
6802,376819,34,1679,51,3.0
6803,376863,34,1713,7,0.0
6804,376861,29,1288,0,0.0
6805,376859,28,1232,39,3.0
6806,376858,28,1287,60,3.0
6807,376857,28,1305,14,3.0
6808,376907,31,1394,68,3.0
6809,376906,31,1387,33,3.0
6810,376905,27,1228,0,0.0
6811,376904,29,1289,41,3.0
6812,376903,29,1295,49,3.0
6813,376949,31,1394,52,3.0
6814,376948,35,1601,55,3.0
6815,376947,40,1814,49,3.0
6816,376946,46,2095,72,3.0
6817,376941,45,1446,46,4.0
6818,376989,49,1580,60,4.0
6819,379091,49,1580,60,4.0
6820,379090,52,1695,55,4.0
6821,376988,52,1695,55,4.0
6822,379089,50,1622,0,0.0
6823,376986,50,1622,0,0.0
6824,376985,46,1469,0,0.0
6825,379088,46,1469,0,0.0
6826,376984,44,1426,14,4.0
6827,379087,44,1426,14,4.0
6828,379107,45,1433,6,4.0
6829,379106,41,1327,0,0.0
6830,379105,40,1307,42,4.0
6831,379104,45,1448,39,4.0
6832,379103,47,1496,10,4.0
6833,379191,48,1528,3,4.0
6834,379190,42,1357,0,0.0
6835,377056,42,1357,0,0.0
6836,379189,40,1297,66,4.0
6837,377055,40,1297,66,4.0
6838,379188,41,1310,3,4.0
6839,377050,41,1310,3,4.0
6840,379187,35,1183,19,4.0
6841,377047,35,1183,19,4.0
6842,377101,37,1199,47,4.0
6843,377099,38,1239,57,4.0
6844,377097,40,1286,51,4.0
6845,377094,42,1365,53,4.0
6846,377093,44,1437,44,4.0
6847,379280,46,1485,55,4.0
6848,379279,50,1593,45,4.0
6849,379278,51,1657,38,4.0
6850,379277,53,1710,39,4.0
6851,379276,55,1764,34,4.0
6852,379352,54,1737,29,4.0
6853,379351,55,1776,26,4.0
6854,377186,55,1776,26,4.0
6855,377184,56,1796,25,4.0
6856,379350,56,1796,25,4.0
6857,377182,55,1784,21,4.0
6858,379349,55,1784,21,4.0
6859,377172,56,1777,21,4.0
6860,379348,56,1777,21,4.0
6861,377167,53,1686,21,4.0
6862,379545,53,1686,21,4.0
6863,377166,49,1584,21,4.0
6864,379544,49,1584,21,4.0
6865,377228,45,1475,36,4.0
6866,377227,46,1512,52,4.0
6867,377219,50,0,33,4.0
6868,377218,50,1607,37,4.0
6869,377244,52,1656,38,4.0
6870,377243,52,3,32,0.0
6871,377242,52,3,0,0.0
6872,377241,55,1357,45,5.0
6873,377273,55,1422,14,5.0
6874,377272,55,1425,13,5.0
6875,377271,55,1394,0,0.0
6876,377270,58,1410,3,5.0
6877,377269,57,1383,12,5.0
6878,377307,56,1320,4,5.0
6879,377306,49,1190,0,0.0
6880,377305,38,1224,0,0.0
6881,377304,38,1216,73,4.0
6882,377298,39,1264,43,4.0
6883,377350,38,1204,1,4.0
6884,377349,36,1135,49,4.0
6885,377348,35,1140,51,4.0
6886,377347,33,1464,29,3.0
6887,377343,33,1501,34,3.0
6888,379543,31,1383,1,3.0
6889,377407,31,1383,1,3.0
6890,379542,29,1328,42,3.0
6891,377406,29,1328,42,3.0
6892,379541,30,1382,39,3.0
6893,377405,30,1382,39,3.0
6894,377404,34,1546,50,3.0
6895,379540,34,1546,50,3.0
6896,379571,39,1791,48,3.0
6897,377403,39,1791,48,3.0
6898,377413,42,1888,41,3.0
6899,377412,41,1858,4,3.0
6900,377411,36,1636,0,0.0
6901,377410,28,1245,0,0.0
6902,377409,14,892,24,0.0
6903,379570,14,1026,40,2.0
6904,379568,12,850,27,0.0
6905,379567,10,852,75,0.0
6906,379566,13,939,94,0.0
6907,379675,25,1767,74,2.0
6908,379674,31,2177,9,2.0
6909,379670,30,1249,0,0.0
6910,379668,22,900,23,0.0
6911,379667,12,858,63,0.0
6912,379771,15,996,42,0.0
6913,379770,16,1122,60,2.0
6914,377514,21,1477,51,2.0
6915,377513,26,1287,24,3.0
6916,377512,28,1299,29,3.0
6917,377508,30,1332,14,3.0
6918,377546,30,1353,27,3.0
6919,377545,30,1362,22,3.0
6920,377544,31,1380,20,3.0
6921,377543,24,1082,5,3.0
6922,377542,24,1349,5,0.0
6923,377583,19,1332,0,0.0
6924,377582,18,1371,0,0.0
6925,377581,20,1450,0,0.0
6926,377576,13,857,0,0.0
6927,377563,14,1042,42,2.0
6928,377616,17,1186,42,2.0
6929,377615,22,1411,37,2.0
6930,377614,27,1411,29,3.0
6931,377613,27,1854,9,2.0
6932,377606,27,1880,7,2.0
6933,377642,26,1625,0,0.0
6934,377641,26,1363,0,0.0
6935,377640,26,1400,3,3.0
6936,377639,20,1360,7,2.0
6937,377638,19,1347,4,2.0
6938,377664,21,1478,10,2.0
6939,377663,21,1511,8,2.0
6940,377662,23,1607,10,2.0
6941,377661,24,1704,9,2.0
6942,377660,24,1696,8,2.0
6943,377681,23,1541,16,2.0
6944,377680,21,1502,3,2.0
6945,377679,20,1416,14,2.0
6946,377678,17,927,0,0.0
6947,377677,8,908,23,0.0
6948,377720,5,882,40,0.0
6949,377719,4,921,45,0.0
6950,377718,4,905,45,0.0
6951,377717,4,907,56,0.0
6952,377714,8,935,21,0.0
6953,377785,7,870,45,0.0
6954,379769,7,870,45,0.0
6955,379768,12,1061,0,0.0
6956,377784,12,1061,0,0.0
6957,377783,16,1206,43,2.0
6958,379766,16,1206,43,2.0
6959,379817,22,1515,0,0.0
6960,377782,22,1515,0,0.0
6961,379816,8,879,25,0.0
6962,377781,8,879,25,0.0
6963,377841,7,908,58,0.0
6964,377839,13,929,79,0.0
6965,377838,22,1595,41,2.0
6966,377837,27,1893,0,0.0
6967,377833,24,1679,0,0.0
6968,379815,24,1655,26,2.0
6969,379814,27,1898,43,2.0
6970,379813,29,1299,18,3.0
6971,379872,28,1272,20,3.0
6972,379871,27,891,21,0.0
6973,379870,19,912,22,0.0
6974,379869,17,918,22,0.0
6975,379868,14,919,23,0.0
6976,379925,13,921,22,0.0
6977,379924,4,920,23,0.0
6978,379923,0,741,42,0.0
6979,379922,4,849,65,0.0
6980,377886,3,920,40,0.0
6981,377885,3,926,45,0.0
6982,377884,3,913,54,0.0
6983,377924,2,925,46,0.0
6984,377923,1,939,20,0.0
6985,377922,1,847,30,0.0
6986,377921,0,891,20,0.0
6987,377920,0,736,40,0.0
6988,377959,0,769,39,0.0
6989,377958,0,779,40,0.0
6990,377957,0,779,0,0.0
6991,377956,0,779,0,0.0
6992,377955,0,780,41,0.0
6993,377988,0,777,41,0.0
6994,377987,0,780,41,0.0
6995,377986,0,780,41,0.0
6996,377985,0,778,41,0.0
6997,377984,0,779,41,0.0
6998,378031,0,781,41,0.0
6999,378030,0,779,41,0.0
7000,378029,0,780,41,0.0
7001,378028,0,779,41,0.0
7002,378026,0,775,26,0.0
7003,378068,0,783,23,0.0
7004,378067,0,781,23,0.0
7005,378066,0,780,24,0.0
7006,378065,0,781,23,0.0
7007,378064,0,783,23,0.0
7008,378090,0,779,23,0.0
7009,378089,0,783,23,0.0
7010,378088,0,779,23,0.0
7011,378087,0,779,23,0.0
7012,378086,0,779,23,0.0
7013,378118,0,778,24,0.0
7014,378117,0,782,23,0.0
7015,378116,0,782,22,0.0
7016,378115,0,778,24,0.0
7017,378114,0,781,23,0.0
7018,378169,0,780,23,0.0
7019,378168,0,779,23,0.0
7020,378167,0,779,23,0.0
7021,378166,0,779,23,0.0
7022,378165,0,779,23,0.0
7023,378221,0,779,23,0.0
7024,378220,0,779,23,0.0
7025,378219,0,779,23,0.0
7026,378218,0,779,23,0.0
7027,378214,0,779,23,0.0
7028,378276,0,779,23,0.0
7029,378275,0,779,23,0.0
7030,378274,0,779,23,0.0
7031,378268,0,0,0,0.0
7032,378264,0,0,0,0.0
7033,378302,0,0,0,0.0
7034,378301,0,0,0,0.0
7035,378300,0,0,0,0.0
7036,378299,0,0,0,0.0
7037,378298,0,0,0,0.0
7038,378313,0,0,0,0.0
7039,378311,0,0,0,0.0
7040,378310,0,0,0,0.0
7041,378309,0,0,0,0.0
7042,378308,0,0,0,0.0
7043,378335,0,0,0,0.0
7044,378334,0,0,0,0.0
7045,378333,0,0,0,0.0
7046,378332,0,0,0,0.0
7047,378331,0,0,0,0.0
7048,378365,0,0,0,0.0
7049,378364,0,0,0,0.0
7050,378363,0,0,0,0.0
7051,378362,0,0,0,0.0
7052,378361,0,0,0,0.0
7053,378377,0,0,0,0.0
7054,378376,0,0,0,0.0
7055,378375,0,0,0,0.0
7056,378374,0,0,0,0.0
7057,378373,0,0,0,0.0
7058,378395,0,0,0,0.0
7059,378394,0,0,0,0.0
7060,378393,0,0,0,0.0
7061,378392,0,0,0,0.0
7062,378391,0,0,0,0.0
7063,378412,0,0,0,0.0
7064,378411,0,0,0,0.0
7065,378410,0,0,0,0.0
7066,378409,0,0,0,0.0
7067,378408,0,0,0,0.0
7068,378435,0,0,0,0.0
7069,378434,0,0,0,0.0
7070,378433,0,0,0,0.0
7071,378432,0,0,0,0.0
7072,378431,0,0,0,0.0
7073,378453,0,0,0,0.0
7074,378452,0,0,0,0.0
7075,378451,0,0,0,0.0
7076,378450,0,0,0,0.0
7077,378449,0,0,0,0.0
7078,378471,0,0,0,0.0
7079,378470,0,0,0,0.0
7080,378469,0,0,0,0.0
7081,378468,0,0,0,0.0
7082,378467,0,0,0,0.0
7083,378506,0,0,0,0.0
7084,378505,0,0,0,0.0
7085,378504,0,0,0,0.0
7086,378503,0,0,0,0.0
7087,378501,0,0,0,0.0
7088,378543,0,0,0,0.0
7089,378542,0,0,0,0.0
7090,378541,0,0,0,0.0
7091,378536,0,0,0,0.0
7092,458875,26,1875,65,2.0
7093,458874,28,927,21,0.0
7094,458873,25,1096,52,3.0
7095,458872,27,1253,70,3.0
7096,458871,28,1262,20,3.0
7097,458864,25,1122,60,3.0
7098,458893,21,980,50,0.0
7099,458892,20,890,47,0.0
7100,458891,18,1286,38,2.0
7101,458889,16,1088,25,2.0
7102,458914,21,1469,58,2.0
7103,458913,27,1883,38,2.0
7104,458912,23,1602,3,2.0
7105,458911,15,1085,2,2.0
7106,458910,12,881,68,0.0
7107,458936,16,1139,72,2.0
7108,458935,16,1080,18,2.0
7109,458934,16,1166,78,2.0
7110,458933,19,1346,11,2.0
7111,458932,14,966,16,0.0
7112,458956,13,904,60,0.0
7113,458955,13,933,54,0.0
7114,458954,14,978,76,0.0
7115,458953,16,1159,58,2.0
7116,458952,18,1032,0,0.0
7117,458986,7,888,45,0.0
7118,458985,1,911,48,0.0
7119,458984,0,786,47,0.0
7120,458982,0,781,49,0.0
7121,458979,0,782,47,0.0
7122,459007,1,834,95,0.0
7123,459006,7,926,14,0.0
7124,459005,0,699,65,0.0
7125,459004,5,916,87,0.0
7126,459002,6,898,54,0.0
7127,459035,9,912,45,0.0
7128,459034,14,1012,97,2.0
7129,459033,25,1783,76,2.0
7130,459032,32,1541,30,3.0
7131,459029,37,1677,14,3.0
7132,459051,37,1639,6,3.0
7133,459049,36,1629,8,3.0
7134,459048,35,868,0,0.0
7135,459047,29,890,43,0.0
7136,459045,23,1029,43,3.0
7137,459074,26,1183,69,3.0
7138,459073,28,1236,0,0.0
7139,459072,26,0,0,0.0
7140,459071,25,1152,0,0.0
7141,459068,25,1090,26,3.0
7142,459100,27,1090,62,3.0
7143,459096,33,1458,18,3.0
7144,459094,33,1458,10,3.0
7145,459093,33,1474,0,0.0
7146,459091,33,1120,0,0.0
7147,459125,24,852,42,0.0
7148,459124,24,909,42,0.0
7149,459123,21,912,45,0.0
7150,459122,17,917,46,0.0
7151,459117,16,919,45,0.0
7152,459130,13,919,47,0.0
7153,459129,13,920,45,0.0
7154,459128,15,918,46,0.0
7155,459127,17,920,45,0.0
7156,459126,23,926,44,0.0
7157,459161,26,922,44,0.0
7158,459160,25,920,44,0.0
7159,459159,25,918,44,0.0
7160,459156,22,917,44,0.0
7161,459148,20,917,44,0.0
7162,459173,16,918,44,0.0
7163,459172,3,919,45,0.0
7164,459171,3,895,61,0.0
7165,459170,12,1548,52,-1.0
7166,459169,16,1201,66,2.0
7167,459189,29,2021,52,2.0
7168,459188,17,1188,0,0.0
7169,459187,17,1191,73,2.0
7170,459186,26,1789,39,2.0
7171,459185,23,1589,14,2.0
7172,459223,24,1630,10,2.0
7173,459222,22,1543,30,2.0
7174,459234,23,1634,4,2.0
7175,459233,20,1427,9,2.0
7176,459266,19,1297,13,2.0
7177,459265,7,878,39,0.0
7178,459216,3,905,44,0.0
7179,459215,0,900,40,0.0
7180,459214,0,738,66,0.0
7181,459213,3,854,79,0.0
7182,459212,16,1937,47,-1.0
7183,459211,22,1598,63,2.0
7184,459227,18,1184,0,0.0
7185,459226,7,891,41,0.0
7186,459225,10,1374,55,-1.0
7187,459224,18,1346,32,2.0
7188,459238,18,1296,10,2.0
7189,459237,16,1158,20,2.0
7190,459236,18,1232,0,0.0
7191,459235,18,1256,65,2.0
7192,459282,21,1387,11,2.0
7193,459293,10,857,30,0.0
7194,459310,11,1437,30,-1.0
7195,459333,11,1437,30,-1.0
7196,459349,22,1599,47,2.0
7197,459372,24,1719,26,2.0
7198,459383,27,1825,0,0.0
7199,459259,29,1856,21,2.0
7200,459258,23,1856,0,0.0
7201,459257,11,859,38,0.0
7202,459256,8,859,36,0.0
7203,459255,13,1336,2,-1.0
7204,459254,18,1265,41,2.0
7205,459269,18,1089,49,2.0
7206,459268,13,927,34,0.0
7207,459267,8,1345,41,-1.0
7208,459287,4,945,63,0.0
7209,459286,15,1909,62,-1.0
7210,459285,22,1555,57,2.0
7211,459284,26,1808,6,2.0
7212,459283,15,1039,0,0.0
7213,459298,11,890,54,0.0
7214,459297,13,919,63,0.0
7215,459296,14,1004,0,0.0
7216,459295,15,932,1,0.0
7217,459294,11,880,80,0.0
7218,459315,15,1032,54,2.0
7219,459411,15,1032,54,2.0
7220,459472,12,863,9,0.0
7221,459314,12,863,9,0.0
7222,459439,12,863,9,0.0
7223,459313,11,774,86,0.0
7224,459491,11,774,86,0.0
7225,459490,12,856,77,0.0
7226,459312,12,856,77,0.0
7227,459535,10,904,44,0.0
7228,459551,10,904,44,0.0
7229,459311,10,904,44,0.0
7230,459339,5,870,49,0.0
7231,459338,7,889,52,0.0
7232,459337,9,893,74,0.0
7233,459336,10,915,85,0.0
7234,459334,15,1060,77,2.0
7235,459354,21,1430,15,2.0
7236,459353,17,1159,0,0.0
7237,459352,14,944,67,0.0
7238,459351,12,869,87,0.0
7239,459350,15,1072,84,2.0
7240,459377,20,1402,54,2.0
7241,459376,12,842,70,0.0
7242,459375,14,960,96,0.0
7243,459374,19,1333,77,2.0
7244,459373,17,1196,15,2.0
7245,459388,13,932,98,0.0
7246,459387,15,1017,39,2.0
7247,459386,17,1227,58,2.0
7248,459385,25,1787,61,2.0
7249,459384,28,1295,40,3.0
7250,459416,31,1420,49,3.0
7251,459415,35,1610,49,3.0
7252,459414,39,1765,48,3.0
7253,459413,41,1822,16,3.0
7254,459412,40,1815,35,3.0
7255,459534,40,1895,40,3.0
7256,459573,40,1895,40,3.0
7257,459444,40,1895,40,3.0
7258,459443,40,1839,17,3.0
7259,459572,40,1839,17,3.0
7260,459599,41,1839,17,3.0
7261,459442,41,1839,17,3.0
7262,459590,41,1839,17,3.0
7263,459441,40,1795,35,3.0
7264,459615,40,1795,35,3.0
7265,459440,38,1758,35,3.0
7266,459632,38,1758,35,3.0
7267,459671,37,1683,28,3.0
7268,459719,37,1683,28,3.0
7269,459718,38,1703,42,3.0
7270,459717,37,1743,55,3.0
7271,459745,43,1804,44,3.0
7272,459763,55,0,89,4.0
7273,459845,59,0,56,4.0
7274,459781,59,0,56,4.0
7275,459859,59,0,2,4.0
7276,459945,59,0,2,4.0
7277,459853,59,0,2,4.0
7278,459944,59,0,12,4.0
7279,459943,56,1733,0,0.0
7280,459942,51,1647,54,4.0
7281,459941,54,1765,45,4.0
7282,459961,54,1764,23,4.0
7283,459477,58,1882,38,4.0
7284,459476,59,917,0,0.0
7285,459475,61,1490,22,5.0
7286,459474,63,1525,9,5.0
7287,459473,58,1413,0,0.0
7288,459499,59,1427,12,5.0
7289,459498,61,1492,7,5.0
7290,459492,62,1519,24,5.0
7291,459987,63,1541,15,5.0
7292,460059,62,1495,0,0.0
7293,460014,62,1495,0,0.0
7294,460058,53,891,34,0.0
7295,460057,51,910,36,0.0
7296,460085,40,918,38,0.0
7297,460101,36,1765,30,3.0
7298,459532,41,1790,52,3.0
7299,459531,40,1284,66,4.0
7300,459530,43,1332,16,4.0
7301,459529,40,1287,69,4.0
7302,459528,33,852,34,0.0
7303,459527,29,1292,32,3.0
7304,459538,26,1184,0,0.0
7305,460117,26,1184,0,0.0
7306,459537,22,991,31,0.0
7307,460144,22,991,31,0.0
7308,460234,21,965,48,0.0
7309,460187,21,965,48,0.0
7310,460160,21,965,48,0.0
7311,459536,21,965,48,0.0
7312,459558,27,1247,78,3.0
7313,459557,35,1583,50,3.0
7314,459556,36,1621,25,3.0
7315,459555,39,1280,39,4.0
7316,459554,40,1320,21,4.0
7317,460394,43,1391,14,4.0
7318,460389,43,1391,14,4.0
7319,460388,41,1336,0,0.0
7320,460457,41,1336,0,0.0
7321,460456,43,1352,15,4.0
7322,460504,40,1297,0,0.0
7323,460498,40,1297,0,0.0
7324,460553,39,1263,0,0.0
7325,460574,37,1198,28,4.0
7326,459578,37,1595,28,3.0
7327,459576,40,1823,48,3.0
7328,459575,45,1123,0,0.0
7329,459574,44,1343,0,0.0
7330,459595,40,1282,6,4.0
7331,460591,40,1282,6,4.0
7332,460651,40,1304,52,4.0
7333,460655,40,1304,52,4.0
7334,459594,40,1304,52,4.0
7335,460613,40,1304,52,4.0
7336,459593,40,1294,4,4.0
7337,460700,40,1294,4,4.0
7338,460747,39,1320,0,0.0
7339,460759,39,1320,0,0.0
7340,460753,39,1320,0,0.0
7341,459592,39,1320,0,0.0
7342,460824,43,1368,1,4.0
7343,460807,43,1368,1,4.0
7344,459591,43,1368,1,4.0
7345,459606,45,1456,49,4.0
7346,459605,46,1498,17,4.0
7347,459604,49,1555,37,4.0
7348,459603,51,1641,41,4.0
7349,459602,47,1472,0,0.0
7350,459620,46,1565,36,4.0
7351,459619,48,1545,43,4.0
7352,459618,51,1630,10,4.0
7353,459617,51,1603,30,4.0
7354,459616,51,1684,38,4.0
7355,459637,50,1590,13,4.0
7356,459636,48,1550,32,4.0
7357,459635,46,1489,35,4.0
7358,459634,46,1464,7,4.0
7359,459633,43,1383,25,4.0
7360,460867,45,1445,40,4.0
7361,459676,45,1445,40,4.0
7362,460846,45,1445,40,4.0
7363,460912,52,1701,77,4.0
7364,460907,52,1701,77,4.0
7365,459675,52,1701,77,4.0
7366,460906,56,1422,67,5.0
7367,459674,56,1422,67,5.0
7368,460986,56,1422,67,5.0
7369,459673,59,1437,9,5.0
7370,460985,59,1437,9,5.0
7371,460983,59,1428,0,0.0
7372,459672,59,1428,0,0.0
7373,461050,58,1401,0,0.0
7374,461052,58,1401,0,0.0
7375,461049,58,1391,1,5.0
7376,461099,58,1391,1,5.0
7377,461098,54,890,36,0.0
7378,461126,48,913,38,0.0
7379,461173,48,920,37,0.0
7380,461196,49,918,37,0.0
7381,459704,46,919,37,0.0
7382,459703,33,919,37,0.0
7383,459702,31,918,37,0.0
7384,459701,28,919,38,0.0
7385,459700,21,920,37,0.0
7386,459699,22,920,37,0.0
7387,459722,23,1247,2,3.0
7388,459721,23,894,36,0.0
7389,459720,20,914,39,0.0
7390,459750,17,1190,22,2.0
7391,459749,12,867,19,0.0
7392,459748,11,856,48,0.0
7393,459747,13,921,71,0.0
7394,459746,16,1107,67,2.0
7395,459768,23,1620,36,2.0
7396,459767,27,1871,38,2.0
7397,459766,27,1212,58,3.0
7398,459765,28,1264,16,3.0
7399,459764,30,1365,42,3.0
7400,459787,30,1387,14,3.0
7401,461212,30,1387,14,3.0
7402,461235,35,1605,58,3.0
7403,459786,35,1605,58,3.0
7404,459784,41,1844,29,3.0
7405,461257,41,1844,29,3.0
7406,461279,42,1350,48,4.0
7407,459783,42,1350,48,4.0
7408,459782,45,1456,51,4.0
7409,461306,45,1456,51,4.0
7410,459852,50,1617,67,4.0
7411,459851,55,1789,33,4.0
7412,459850,57,1919,61,4.0
7413,459849,63,2041,46,4.0
7414,459846,62,1978,14,4.0
7415,459858,62,1907,14,4.0
7416,461334,62,1907,14,4.0
7417,461366,62,1907,14,4.0
7418,459857,59,1905,31,4.0
7419,461412,59,1905,31,4.0
7420,459856,53,1732,6,4.0
7421,461411,53,1732,6,4.0
7422,461410,54,1745,40,4.0
7423,459855,54,1745,40,4.0
7424,459854,51,1605,0,0.0
7425,461489,51,1605,0,0.0
7426,461443,51,1605,0,0.0
7427,461488,48,3,0,0.0
7428,459864,48,3,0,0.0
7429,459863,46,1462,5,4.0
7430,461503,46,1462,5,4.0
7431,461524,48,0,47,4.0
